seed,model,threshold,precision,recall,f1
42,logreg_smote,0.08956365807166648,0.19477693144722524,0.9421052631578948,0.32281334535617673
42,logreg_smote,0.09080036526543118,0.19498910675381265,0.9421052631578948,0.32310469314079426
42,logreg_smote,0.0911064376855429,0.19520174482006544,0.9421052631578948,0.32339656729900634
42,logreg_smote,0.09126867449153603,0.19541484716157206,0.9421052631578948,0.32368896925858953
42,logreg_smote,0.09213051978116588,0.19453551912568307,0.9368421052631579,0.3221719457013575
42,logreg_smote,0.0927112249301946,0.19474835886214442,0.9368421052631579,0.322463768115942
42,logreg_smote,0.09281752928517766,0.1949616648411829,0.9368421052631579,0.3227561196736174
42,logreg_smote,0.09330265932237033,0.19517543859649122,0.9368421052631579,0.323049001814882
42,logreg_smote,0.09344875599230329,0.19538968166849616,0.9368421052631579,0.32334241598546776
42,logreg_smote,0.0936229130324617,0.1956043956043956,0.9368421052631579,0.32363636363636367
42,logreg_smote,0.09461215176280209,0.19581958195819582,0.9368421052631579,0.32393084622383983
42,logreg_smote,0.09527431477739079,0.1960352422907489,0.9368421052631579,0.3242258652094718
42,logreg_smote,0.09527786763625411,0.19625137816979052,0.9368421052631579,0.32452142206016404
42,logreg_smote,0.0960275084129478,0.19646799116997793,0.9368421052631579,0.3248175182481752
42,logreg_smote,0.09693134598665859,0.19668508287292819,0.9368421052631579,0.32511415525114157
42,logreg_smote,0.09753824620135529,0.19690265486725664,0.9368421052631579,0.3254113345521024
42,logreg_smote,0.09777874172736864,0.19712070874861573,0.9368421052631579,0.32570905763952424
42,logreg_smote,0.09783755554077213,0.1973392461197339,0.9368421052631579,0.326007326007326
42,logreg_smote,0.0982672312523815,0.19755826859045506,0.9368421052631579,0.32630614115490375
42,logreg_smote,0.09866285349132545,0.19777777777777777,0.9368421052631579,0.3266055045871559
42,logreg_smote,0.09880803001829572,0.19799777530589543,0.9368421052631579,0.3269054178145087
42,logreg_smote,0.09916123437527002,0.19821826280623608,0.9368421052631579,0.3272058823529412
42,logreg_smote,0.09946227756026582,0.19843924191750278,0.9368421052631579,0.3275068997240111
42,logreg_smote,0.09947639503821838,0.19866071428571427,0.9368421052631579,0.3278084714548803
42,logreg_smote,0.0998822946855183,0.19888268156424582,0.9368421052631579,0.328110599078341
42,logreg_smote,0.10033052412515205,0.19910514541387025,0.9368421052631579,0.3284132841328413
42,logreg_smote,0.10116180375985195,0.19932810750279956,0.9368421052631579,0.32871652816251157
42,logreg_smote,0.10184962196144348,0.19955156950672645,0.9368421052631579,0.32902033271719033
42,logreg_smote,0.10221637869522623,0.19977553310886645,0.9368421052631579,0.32932469935245146
42,logreg_smote,0.10273687553550728,0.2,0.9368421052631579,0.32962962962962966
42,logreg_smote,0.10275017397539747,0.20022497187851518,0.9368421052631579,0.329935125115848
