seed,model,bin,bin_n,bin_n_positive,bin_mean_predicted,bin_fraction_positive,calibration_gap,brier_score,log_loss,roc_auc,mean_predicted_probability,actual_prevalence,mean_pred_over_prevalence_ratio,brier_improvement_vs_uncalibrated,raw_threshold,raw_threshold_precision,raw_threshold_recall,raw_threshold_f1,calibrated_matched_threshold,calibrated_matched_precision,calibrated_matched_recall,calibrated_matched_f1,score_min,score_max,score_median,score_p95,score_p99,f9_7_low_count,f9_7_low_pct,f9_7_medium_count,f9_7_medium_pct,f9_7_high_count,f9_7_high_pct,f9_7_high_count_full_dataset_approx
44,uncalibrated_logreg_smote,4,117,7,0.26863705365693474,0.05982905982905983,-0.2088079938278749,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,uncalibrated_logreg_smote,5,118,10,0.36893076182424095,0.0847457627118644,-0.28418499911237655,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,uncalibrated_logreg_smote,6,117,15,0.4782368718593679,0.1282051282051282,-0.3500317436542397,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,uncalibrated_logreg_smote,7,118,25,0.5834835005578525,0.211864406779661,-0.37161909377819147,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,uncalibrated_logreg_smote,8,117,37,0.7188180926522726,0.3162393162393162,-0.40257877641295636,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,uncalibrated_logreg_smote,9,118,73,0.8762062497561642,0.6186440677966102,-0.25756218195955405,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,calibrated_logreg_smote_sigmoid,0,118,5,0.014882475049832783,0.0423728813559322,0.02749040630609942,0.10649377371933597,0.35579105390724947,0.8013664994128323,0.161895499745743,0.16156462585034015,1.0020479352683882,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,0.2001957564650565,0.38596491228070173,0.6947368421052632,0.49624060150375937,0.002004259554152623,0.8194457718667307,0.1160010406365185,0.477803511941191,0.6752131685996187,992.0,84.35,163.0,13.86,21.0,1.79,26.0
44,calibrated_logreg_smote_sigmoid,1,118,7,0.03240870576651004,0.059322033898305086,0.026913328131795047,0.10649377371933597,0.35579105390724947,0.8013664994128323,0.161895499745743,0.16156462585034015,1.0020479352683882,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,0.2001957564650565,0.38596491228070173,0.6947368421052632,0.49624060150375937,0.002004259554152623,0.8194457718667307,0.1160010406365185,0.477803511941191,0.6752131685996187,992.0,84.35,163.0,13.86,21.0,1.79,26.0
44,calibrated_logreg_smote_sigmoid,2,117,6,0.05264111666875873,0.05128205128205128,-0.0013590653867074504,0.10649377371933597,0.35579105390724947,0.8013664994128323,0.161895499745743,0.16156462585034015,1.0020479352683882,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,0.2001957564650565,0.38596491228070173,0.6947368421052632,0.49624060150375937,0.002004259554152623,0.8194457718667307,0.1160010406365185,0.477803511941191,0.6752131685996187,992.0,84.35,163.0,13.86,21.0,1.79,26.0
44,calibrated_logreg_smote_sigmoid,3,118,7,0.07285133254123165,0.059322033898305086,-0.013529298642926561,0.10649377371933597,0.35579105390724947,0.8013664994128323,0.161895499745743,0.16156462585034015,1.0020479352683882,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,0.2001957564650565,0.38596491228070173,0.6947368421052632,0.49624060150375937,0.002004259554152623,0.8194457718667307,0.1160010406365185,0.477803511941191,0.6752131685996187,992.0,84.35,163.0,13.86,21.0,1.79,26.0
